MeterNo,the_geom,MeterType,LONG,LAT,Status
3543054,POINT (-73.97652784961414 40.596431494479255),Strada,-73.97652785,40.59643149,Active
3543045,POINT (-73.97842190839225 40.59623616776241),Strada,-73.97842191,40.59623617,Active
3543016,POINT (-73.98398404676512 40.596083533953035),Strada,-73.98398405,40.59608353,Active
3543032,POINT (-73.9813685656876 40.596231102741825),Strada,-73.98136857,40.5962311,Active
3543011,POINT (-73.97710936297156 40.596608575282104),Strada,-73.97710936,40.59660858,Active
3543059,POINT (-73.97567717328168 40.59688577081066),Strada,-73.97567717,40.59688577,Active
3493086,POINT (-73.99478434752496 40.63213427426575),Strada,-73.99478435,40.63213427,Active
3493014,POINT (-73.99996476088965 40.61605462703906),Strada,-73.99996476,40.61605463,Active
3413058,POINT (-73.97430853941866 40.61628433626584),Strada,-73.97430854,40.61628434,Active
3413040,POINT (-73.97434632781882 40.61536153052966),Strada,-73.97434633,40.61536153,Active
3413082,POINT (-73.97119138088546 40.616842740608476),Strada,-73.97119138,40.61684274,Active
3602933,POINT (-73.97614687601903 40.63148082031572),Strada,-73.97614688,40.63148082,Active
3602970,POINT (-73.96566315300203 40.64059363032764),Strada,-73.96566315,40.64059363,Active
3602980,POINT (-73.96969623473066 40.64282750470958),Strada,-73.96969623,40.6428275,Active
3602989,POINT (-73.98279346646457 40.633551111322966),Strada,-73.98279347,40.63355111,Active
3602952,POINT (-73.97650562614939 40.635776472445436),Strada,-73.97650563,40.63577647,Active
3233019,POINT (-73.94692678708432 40.71142379023265),Strada,-73.94692679,40.71142379,Active
3233021,POINT (-73.94841104853133 40.71128340893316),Strada,-73.94841105,40.71128341,Inactive
3233023,POINT (-73.95044377010765 40.711089183734444),Strada,-73.95044377,40.71108918,Inactive
3233001,POINT (-73.95030339464817 40.710963915277375),Strada,-73.95030339,40.71096392,Inactive
3573019,POINT (-73.94105886032871 40.59555761427075),Strada,-73.94105886,40.59555761,Active
3573024,POINT (-73.94045276740485 40.59226835222573),Strada,-73.94045277,40.59226835,Active
3573029,POINT (-73.93989203046783 40.59079006753806),Strada,-73.93989203,40.59079007,Active
3573001,POINT (-73.94776894290901 40.593074810677),Strada,-73.94776894,40.59307481,Active
3413029,POINT (-73.97035479878139 40.609025783618044),Strada,-73.9703548,40.60902578,Active
3413024,POINT (-73.96392525197581 40.618847552659155),Strada,-73.96392525,40.61884755,Active
3413008,POINT (-73.96353995484803 40.61549325139144),Strada,-73.96353995,40.61549325,Active
3303008,POINT (-73.91904508734744 40.699145945780906),Strada,-73.91904509,40.69914595,Active
3249907,POINT (-73.97182811307427 40.67505383501959),Strada,-73.97182811,40.67505384,Inactive
3433003,POINT (-73.91606748394896 40.655226125670836),Strada,-73.91606748,40.65522613,Active
3433013,POINT (-73.91567437741043 40.65584296629494),Strada,-73.91567438,40.65584297,Active
3253004,POINT (-73.98221832309893 40.57467372953597),Strada,-73.98221832,40.57467373,Inactive
3253011,POINT (-73.98004643208529 40.575449386231305),Strada,-73.98004643,40.57544939,Active
3253019,POINT (-73.98311134299797 40.57674843825789),Strada,-73.98311134,40.57674844,Active
3593030,POINT (-73.92770967006042 40.6278083738836),Strada,-73.92770967,40.62780837,Inactive
2173002,POINT (-73.86161808187587 40.8337025385753),Strada,-73.86161808,40.83370254,Active
3373009,POINT (-73.92470547804953 40.66368260366996),Strada,-73.92470548,40.6636826,Active
3373003,POINT (-73.92517991000707 40.66353164627661),Strada,-73.92517991,40.66353165,Active
3373004,POINT (-73.92480899031145 40.663771366841445),Strada,-73.92480899,40.66377137,Inactive
2293043,POINT (-73.84379269153382 40.862834929741844),Strada,-73.84379269,40.86283493,Active
2293059,POINT (-73.82176868295046 40.86474520249658),Strada,-73.82176868,40.8647452,Active
2313052,POINT (-73.83079158017657 40.843850761781496),Strada,-73.83079158,40.84385076,Active
2093030,POINT (-73.86674540813115 40.854698214879306),Strada,-73.86674541,40.85469821,Active
2131170,POINT (-73.88490318753149 40.854341076062255),Strada,-73.88490319,40.85434108,Active
2131169,POINT (-73.88405905166361 40.85409495305679),Strada,-73.88405905,40.85409495,Active
2073026,POINT (-73.87963347619845 40.88465419442874),Strada,-73.87963348,40.88465419,Active
2073065,POINT (-73.87772736202736 40.87218134618393),Strada,-73.87772736,40.87218135,Active
3213006,POINT (-73.9313123590601 40.66574915750376),Strada,-73.93131236,40.66574916,Active
3203003,POINT (-73.95754587991584 40.67202002210399),Strada,-73.95754588,40.67202002,Active
3249901,POINT (-73.97236341430252 40.67688042684292),Strada,-73.97236341,40.67688043,Active
2033010,POINT (-73.89395527403076 40.82379035525345),Strada,-73.89395527,40.82379036,Active
2043030,POINT (-73.91666665834356 40.84012453248169),Strada,-73.91666666,40.84012453,Active
2203040,POINT (-73.8774325207752 40.82907597944711),Strada,-73.87743252,40.82907598,Active
2203039,POINT (-73.87730793662271 40.829014766340165),Strada,-73.87730794,40.82901477,Active
2053013,POINT (-73.893076885286 40.84578695186265),Strada,-73.89307689,40.84578695,Active
2131197,POINT (-73.88668619847462 40.856488438802415),Strada,-73.8866862,40.85648844,Active
2131196,POINT (-73.88671053474647 40.85665513195325),Strada,-73.88671053,40.85665513,Active
2131184,POINT (-73.88852681212478 40.855861781645814),Strada,-73.88852681,40.85586178,Active
2131183,POINT (-73.88862572169015 40.85589841371367),Strada,-73.88862572,40.85589841,Active
2213009,POINT (-73.92264288374851 40.809610568101476),Strada,-73.92264288,40.80961057,Active
2213015,POINT (-73.919603121786 40.80716257912109),Strada,-73.91960312,40.80716258,Active
4181676,POINT (-73.90998464033079 40.77600712328143),Strada,-73.90998464,40.77600712,Active
4181692,POINT (-73.9020537511162 40.769949471358615),Strada,-73.90205375,40.76994947,Active
4181654,POINT (-73.91052842645142 40.77639273603338),Strada,-73.91052843,40.77639274,Active
5053281,POINT (-74.11708342041564 40.5739385260639),Strada,-74.11708342,40.57393853,Active
4013044,POINT (-73.9278336576561 40.744659194529916),Strada,-73.92783366,40.74465919,Active
4353004,POINT (-73.90094920038592 40.72289071410606),Strada,-73.9009492,40.72289071,Active
4413077,POINT (-73.88905055073216 40.74547344427886),Strada,-73.88905055,40.74547344,Active
1409971,POINT (-73.99240312440352 40.75893869291644),Strada,-73.99240312,40.75893869,Active
3343051,POINT (-73.94806551389595 40.58369558288005),Strada,-73.94806551,40.58369558,Active
3383108,POINT (-73.9185502564323 40.630481775009045),Strada,-73.91855026,40.63048178,Active
3383077,POINT (-73.8966752162964 40.646360642670594),Strada,-73.89667522,40.64636064,Active
3393029,POINT (-73.93700035800951 40.666163022343085),Strada,-73.93700036,40.66616302,Active
1483084,POINT (-74.00946981705239 40.709507953780104),Strada,-74.00946982,40.70950795,Active
1483082,POINT (-74.01043840175998 40.70780123943247),Strada,-74.0104384,40.70780124,Active
1483081,POINT (-74.00845671651544 40.707460477541055),Strada,-74.00845672,40.70746048,Active
1483047,POINT (-74.00899140107683 40.70576761801662),Strada,-74.0089914,40.70576762,Inactive
4221282,POINT (-73.8691121468593 40.74879887006465),Strada,-73.86911215,40.74879887,Active
4193040,POINT (-73.86310239958793 40.74774447433558),Strada,-73.8631024,40.74774447,Active
4013094,POINT (-73.92720241920469 40.7435928716073),Strada,-73.92720242,40.74359287,Active
4013069,POINT (-73.91594067426016 40.74244093450755),Strada,-73.91594067,40.74244093,Active
1483116,POINT (-74.00834736404848 40.704405357418906),Strada,-74.00834736,40.70440536,Active
1483028,POINT (-74.00414800595091 40.70609201731941),Strada,-74.00414801,40.70609202,Active
1483026,POINT (-74.00509025095502 40.707084397013865),Strada,-74.00509025,40.7070844,Active
1483019,POINT (-74.00748498785592 40.71004120153),Strada,-74.00748499,40.7100412,Active
1483009,POINT (-74.00533509601347 40.70932745108989),Strada,-74.0053351,40.70932745,Active
3593034,POINT (-73.92892460915701 40.63918349270726),Strada,-73.92892461,40.63918349,Active
3523022,POINT (-73.96387707683775 40.67666617533651),Strada,-73.96387708,40.67666618,Active
1403025,POINT (-73.9833156009401 40.76680875780631),Strada,-73.9833156,40.76680876,Active
1409943,POINT (-73.98737554720353 40.76073653072001),Strada,-73.98737555,40.76073653,Active
1033003,POINT (-73.96638551678353 40.794250528334594),Strada,-73.96638552,40.79425053,Active
1023007,POINT (-73.99685510545568 40.713422989835344),Strada,-73.99685511,40.71342299,Active
1264960,POINT (-73.9568714265673 40.77101987309085),Strada,-73.95687143,40.77101987,Inactive
1473116,POINT (-73.99094883237929 40.73147392329146),Strada,-73.99094883,40.73147392,Active
1473100,POINT (-73.99943952206807 40.72153456187323),Strada,-73.99943952,40.72153456,Active
1473061,POINT (-73.99355086997309 40.73257034654217),Strada,-73.99355087,40.73257035,Active
1473027,POINT (-73.99550495809986 40.72681654735996),Strada,-73.99550496,40.72681655,Active
1473002,POINT (-73.99092326072545 40.73371412178072),Strada,-73.99092326,40.73371412,Active
1453038,POINT (-73.98778569827343 40.73915422830946),Strada,-73.9877857,40.73915423,Active
1419994,POINT (-73.99990342731056 40.73332429111876),Strada,-73.99990343,40.73332429,Active
4451791,POINT (-73.86048599821675 40.73104116143883),Strada,-73.860486,40.73104116,Active
4383123,POINT (-73.81411860492508 40.7894618067855),Strada,-73.8141186,40.78946181,Active
3163108,POINT (-73.95003833562232 40.65442288335355),Strada,-73.95003834,40.65442288,Active
3163106,POINT (-73.94981178603919 40.65378644411415),Strada,-73.94981179,40.65378644,Active
1033006,POINT (-73.97629549651623 40.786099772751534),Strada,-73.9762955,40.78609977,Active
1033008,POINT (-73.97700665867549 40.77969123245103),Strada,-73.97700666,40.77969123,Active
1033114,POINT (-73.9784092312486 40.77715084214148),Strada,-73.97840923,40.77715084,Active
1083002,POINT (-73.98048837243569 40.78274926555799),Strada,-73.98048837,40.78274927,Active
1043037,POINT (-73.97940057195454 40.74050194773479),Strada,-73.97940057,40.74050195,Active
1043038,POINT (-73.97942083025833 40.740114891736205),Strada,-73.97942083,40.74011489,Active
1023016,POINT (-73.99307346919761 40.714233770109544),Strada,-73.99307347,40.71423377,Active
1023025,POINT (-73.99161673950792 40.7197435711875),Strada,-73.99161674,40.71974357,Active
1023030,POINT (-73.99176557937673 40.719472421327005),Strada,-73.99176558,40.71947242,Active
1023062,POINT (-73.98909755165892 40.718530000638516),Strada,-73.98909755,40.71853,Active
1023070,POINT (-73.98698597651087 40.720708504384),Strada,-73.98698598,40.7207085,Active
1023079,POINT (-73.98685182619437 40.71829918150135),Strada,-73.98685183,40.71829918,Active
1023089,POINT (-73.98553428051471 40.71828219926656),Strada,-73.98553428,40.7182822,Active
1023100,POINT (-73.99283066994889 40.71827023176961),Strada,-73.99283067,40.71827023,Active
1023104,POINT (-73.99318336559362 40.71662327257503),Strada,-73.99318337,40.71662327,Active
1023110,POINT (-73.99203423256589 40.71792854755482),Strada,-73.99203423,40.71792855,Active
1023139,POINT (-73.99069882109015 40.71542979926505),Strada,-73.99069882,40.7154298,Active
1023141,POINT (-73.99076398341649 40.714623284051974),Strada,-73.99076398,40.71462328,Active
1023149,POINT (-73.99276351743818 40.71340458532006),Strada,-73.99276352,40.71340459,Active
1023152,POINT (-73.99250282306416 40.7146514117928),Strada,-73.99250282,40.71465141,Active
1023153,POINT (-73.9914909368258 40.714710765226855),Strada,-73.99149094,40.71471077,Active
1023170,POINT (-73.98007840677187 40.713926816954306),Strada,-73.98007841,40.71392682,Active
1023173,POINT (-73.9901186137539 40.71372030306992),Strada,-73.99011861,40.7137203,Active
1183009,POINT (-73.96329604495767 40.77504119494577),Strada,-73.96329605,40.77504119,Active
1153002,POINT (-73.98873959856216 40.73095229448992),Strada,-73.9887396,40.73095229,Active
1153005,POINT (-73.98737443780966 40.73282611511769),Strada,-73.98737444,40.73282612,Active
1153011,POINT (-73.98813582768814 40.73274243531305),Strada,-73.98813583,40.73274244,Retired
1153012,POINT (-73.98797737496024 40.73278265538459),Strada,-73.98797738,40.73278266,Active
1153014,POINT (-73.99412781543046 40.73443298738696),Strada,-73.99412782,40.73443299,Active
1153021,POINT (-73.9947564317098 40.73429840979685),Strada,-73.99475643,40.73429841,Active
1173014,POINT (-73.97941992294103 40.76653276094394),Strada,-73.97941992,40.76653276,Active
1173018,POINT (-73.9817944136984 40.767266161679736),Strada,-73.98179441,40.76726616,Active
1113017,POINT (-74.00494882472435 40.71857374933176),Strada,-74.00494882,40.71857375,Active
1113035,POINT (-74.00808256031988 40.71639938056956),Strada,-74.00808256,40.71639938,Active
1113053,POINT (-74.00699661312538 40.71628133086946),Strada,-74.00699661,40.71628133,Active
1113079,POINT (-74.00767559692656 40.70486865793389),Strada,-74.0076756,40.70486866,Active
1113097,POINT (-74.00215053363182 40.71849860701186),Strada,-74.00215053,40.71849861,Inactive
1133010,POINT (-73.9807213974122 40.730054824604984),Strada,-73.9807214,40.73005482,Active
1133014,POINT (-73.98334829158718 40.72645318331857),Strada,-73.98334829,40.72645318,Active
1133017,POINT (-73.98512357382796 40.724014535259734),Strada,-73.98512357,40.72401454,Active
1133050,POINT (-73.98611132945102 40.727186280334045),Strada,-73.98611133,40.72718628,Active
1133072,POINT (-73.97934828399636 40.73597381388571),Strada,-73.97934828,40.73597381,Active
1243043,POINT (-74.00021048705102 40.71831223215874),Strada,-74.00021049,40.71831223,Active
1243074,POINT (-74.00139374312282 40.717604970590926),Strada,-74.00139374,40.71760497,Active
1243080,POINT (-73.99608010427417 40.717914599481816),Strada,-73.9960801,40.7179146,Active
1243092,POINT (-73.99654479320061 40.716498908995895),Strada,-73.99654479,40.71649891,Active
1243105,POINT (-73.99868577034191 40.71992921631543),Strada,-73.99868577,40.71992922,Active
1243109,POINT (-73.9995418477101 40.72033696469381),Strada,-73.99954185,40.72033696,Active
1353005,POINT (-74.00114536871395 40.746936413043954),Strada,-74.00114537,40.74693641,Active
1353011,POINT (-74.00261457068362 40.74492129777173),Strada,-74.00261457,40.7449213,Active
1353033,POINT (-73.99923363798123 40.74916959957039),Strada,-73.99923364,40.7491696,Active
1473078,POINT (-73.99383613869635 40.72825610183522),Strada,-73.99383614,40.7282561,Active
1483100,POINT (-74.00810573821057 40.70355418048015),Strada,-74.00810574,40.70355418,Active
1323022,POINT (-74.00519007540429 40.72869738469319),Strada,-74.00519008,40.72869738,Active
1323038,POINT (-74.00181771221766 40.72148495242539),Strada,-74.00181771,40.72148495,Active
1323040,POINT (-74.00719885025768 40.725855086139276),Strada,-74.00719885,40.72585509,Active
1323049,POINT (-74.00660790778929 40.7311972173226),Strada,-74.00660791,40.73119722,Active
1323059,POINT (-74.00712631466895 40.729121111833514),Strada,-74.00712631,40.72912111,Active
1413003,POINT (-73.99793412574095 40.73567151140452),Strada,-73.99793413,40.73567151,Active
1413012,POINT (-73.99989202429504 40.73440764007366),Strada,-73.99989202,40.73440764,Active
1413018,POINT (-74.00175549769916 40.735240135488155),Strada,-74.0017555,40.73524014,Active
1413025,POINT (-74.00165215574764 40.7373571180848),Strada,-74.00165216,40.73735712,Active
1143025,POINT (-74.00026163841353 40.73214663150817),Strada,-74.00026164,40.73214663,Active
1143026,POINT (-74.00118987975074 40.730905215522185),Strada,-74.00118988,40.73090522,Active
1043082,POINT (-73.9858043077455 40.73175782505102),Strada,-73.98580431,40.73175783,Retired
1043094,POINT (-73.9866647614665 40.73014188095778),Strada,-73.98666476,40.73014188,Active
1442546,POINT (-73.9795478890105 40.75038370902527),Strada,-73.97954789,40.75038371,Active
1443012,POINT (-73.9886121240316 40.75418866718258),Strada,-73.98861212,40.75418867,Active
1443040,POINT (-73.98555132967513 40.75220616799827),Strada,-73.98555133,40.75220617,Active
1443059,POINT (-73.97579603608021 40.74809168359863),Strada,-73.97579604,40.74809168,Active
1443081,POINT (-73.9907192250592 40.753460856975025),Strada,-73.99071923,40.75346086,Active
1443085,POINT (-73.99166090916906 40.75385291363622),Strada,-73.99166091,40.75385291,Active
1443095,POINT (-73.99154762410588 40.75554157985979),Strada,-73.99154762,40.75554158,Active
1443108,POINT (-73.98680590057357 40.75273910630772),Strada,-73.9868059,40.75273911,Active
1443113,POINT (-73.98781928404095 40.75224562826469),Strada,-73.98781928,40.75224563,Active
1443178,POINT (-73.98443358676481 40.749204928002555),Strada,-73.98443359,40.74920493,Active
1443206,POINT (-73.98061528882845 40.74585841844999),Strada,-73.98061529,40.74585842,Active
1443224,POINT (-73.98875504798542 40.74928865843223),Strada,-73.98875505,40.74928866,Active
1443264,POINT (-73.97949813752132 40.74685887409455),Strada,-73.97949814,40.74685887,Active
1443271,POINT (-73.98292916392901 40.748668947038986),Strada,-73.98292916,40.74866895,Active
1443277,POINT (-73.9921991270779 40.75372764690539),Strada,-73.99219913,40.75372765,Active
1443301,POINT (-73.98748350669278 40.755132400375366),Strada,-73.98748351,40.7551324,Active
1443303,POINT (-73.98818997971303 40.754501353095655),Strada,-73.98818998,40.75450135,Active
1413029,POINT (-74.00390919194496 40.73916305112187),Strada,-74.00390919,40.73916305,Active
1413030,POINT (-74.00468081670058 40.737787711551675),Strada,-74.00468082,40.73778771,Active
1503008,POINT (-73.93860048327345 40.80496587876313),Strada,-73.93860048,40.80496588,Active
1403076,POINT (-73.98358596821048 40.765939417825194),Strada,-73.98358597,40.76593942,Active
1443319,POINT (-73.98518546057548 40.75317237667434),Strada,-73.98518546,40.75317238,Inactive
1443321,POINT (-73.98452556086097 40.7544560685465),Strada,-73.98452556,40.75445607,Active
1443328,POINT (-73.98044104413964 40.751348314950015),Strada,-73.98044104,40.75134832,Active
1443332,POINT (-73.98048615638282 40.74798341881839),Strada,-73.98048616,40.74798342,Active
1443340,POINT (-73.98080329280155 40.74808990834654),Strada,-73.98080329,40.74808991,Active
1443346,POINT (-73.98957591952838 40.74892796138923),Strada,-73.98957592,40.74892796,Inactive
1443375,POINT (-73.98644087719396 40.74679810250443),Strada,-73.98644088,40.7467981,Active
1443425,POINT (-73.98580096941933 40.74480787266963),Strada,-73.98580097,40.74480787,Inactive
1443446,POINT (-73.99339690859651 40.748010219198754),Strada,-73.99339691,40.74801022,Active
1443452,POINT (-73.99564218570781 40.748252745905376),Strada,-73.99564219,40.74825275,Active
1443472,POINT (-73.98834497488772 40.745069072793825),Strada,-73.98834497,40.74506907,Active
1443479,POINT (-73.98595325141194 40.744059982711974),Strada,-73.98595325,40.74405998,Active
1443481,POINT (-73.9853608473814 40.74392276176003),Strada,-73.98536085,40.74392276,Active
1443488,POINT (-73.9828076457973 40.74274336812611),Strada,-73.98280765,40.74274337,Inactive
1443505,POINT (-73.98922967152326 40.744738621659636),Strada,-73.98922967,40.74473862,Active
1443511,POINT (-73.99133157958521 40.74551981741214),Strada,-73.99133158,40.74551982,Active
1443520,POINT (-73.995256290579 40.74636742793577),Strada,-73.99525629,40.74636743,Inactive
1443530,POINT (-73.99177985087445 40.74500703519327),Strada,-73.99177985,40.74500704,Active
1443532,POINT (-73.99103671460242 40.74458749674948),Strada,-73.99103671,40.7445875,Active
1443575,POINT (-73.99085326294677 40.742898404469585),Strada,-73.99085326,40.7428984,Active
1443579,POINT (-73.98960677746994 40.742373750749856),Strada,-73.98960678,40.74237375,Active
1443609,POINT (-73.97918183822165 40.74407240777726),Strada,-73.97918184,40.74407241,Active
1443639,POINT (-73.98419632466651 40.746194773356606),Strada,-73.98419632,40.74619477,Active
1443647,POINT (-73.9919725132615 40.7438632918276),Strada,-73.99197251,40.74386329,Active
1443665,POINT (-73.98845680114538 40.74717739753933),Strada,-73.9884568,40.7471774,Active
1443681,POINT (-73.9933351309538 40.747098893374485),Strada,-73.99333513,40.74709889,Active
1443687,POINT (-73.99537651102469 40.74936877780976),Strada,-73.99537651,40.74936878,Active
1443703,POINT (-73.98135640262012 40.741089333283476),Strada,-73.9813564,40.74108933,Active
1403101,POINT (-73.99529888921053 40.76003677346715),Strada,-73.99529889,40.76003677,Active
1403104,POINT (-73.99373149118388 40.76185169455763),Strada,-73.99373149,40.76185169,Active
1403108,POINT (-73.9930246773042 40.76315350223919),Strada,-73.99302468,40.7631535,Inactive
1403138,POINT (-73.99492102665884 40.765679602734615),Strada,-73.99492103,40.7656796,Inactive
1403139,POINT (-73.99468007947948 40.76561686005665),Strada,-73.99468008,40.76561686,Active
1443707,POINT (-73.98104406546618 40.74128568920431),Strada,-73.98104407,40.74128569,Active
1443719,POINT (-73.98028801206917 40.74295268169737),Strada,-73.98028801,40.74295268,Active
1443728,POINT (-73.98064487642243 40.74263933339867),Strada,-73.98064488,40.74263933,Retired
1443734,POINT (-73.97894738568748 40.74479338017024),Strada,-73.97894739,40.74479338,Active
1443742,POINT (-73.98307268259967 40.74123256643911),Strada,-73.98307268,40.74123257,Active
1443744,POINT (-73.9854895980798 40.740636932582085),Strada,-73.9854896,40.74063693,Active
1443757,POINT (-73.9861312773634 40.742627554560414),Strada,-73.98613128,40.74262755,Active
1443770,POINT (-73.99743459850833 40.74693688904959),Strada,-73.9974346,40.74693689,Active
1443802,POINT (-73.98100789019105 40.744781740923024),Strada,-73.98100789,40.74478174,Active
1443981,POINT (-73.9882229672245 40.75494526689477),Strada,-73.98822297,40.75494527,Inactive
1443998,POINT (-73.97981194028424 40.75140259966162),Strada,-73.97981194,40.7514026,Inactive
5763002,POINT (-74.11782533259408 40.574054924955085),Strada,-74.11782533,40.57405493,Active
1453031,POINT (-73.98443462708885 40.73764742374493),Strada,-73.98443463,40.73764742,Active
1453068,POINT (-73.9945659840091 40.74114666351084),Strada,-73.99456598,40.74114666,Active
1453093,POINT (-73.98523541409233 40.73645672491995),Strada,-73.98523541,40.73645672,Active
1453122,POINT (-73.99737837458166 40.7409011206372),Strada,-73.99737837,40.74090112,Active
1453152,POINT (-73.98661123786302 40.73636474774186),Strada,-73.98661124,40.73636475,Active
1453212,POINT (-74.00192060193461 40.73958091704183),Strada,-74.0019206,40.73958092,Active
1453268,POINT (-73.98757910497845 40.73871939892184),Strada,-73.98757911,40.7387194,Active
1453300,POINT (-73.99345232879816 40.736386295616015),Strada,-73.99345233,40.7363863,Active
1453303,POINT (-73.99596044278633 40.738382595768556),Strada,-73.99596044,40.7383826,Active
1453304,POINT (-73.99565522422553 40.738801406158764),Strada,-73.99565522,40.73880141,Active
1453305,POINT (-73.99587148968693 40.73887466678907),Strada,-73.99587149,40.73887467,Active
1453306,POINT (-73.99527419912916 40.7396915642737),Strada,-73.9952742,40.73969156,Active
1453308,POINT (-73.99467054263978 40.74014657414376),Strada,-73.99467054,40.74014657,Active
1453315,POINT (-73.99303033007068 40.742408637807195),Strada,-73.99303033,40.74240864,Active
1453335,POINT (-74.00166811247665 40.740730230244054),Strada,-74.00166811,40.74073023,Active
1433081,POINT (-73.97759114255031 40.76274478345397),Strada,-73.97759114,40.76274478,Active
1433156,POINT (-73.98146137114591 40.76337337396592),Strada,-73.98146137,40.76337337,Active
1433157,POINT (-73.9816878292409 40.76342529363556),Strada,-73.98168783,40.76342529,Active
1433175,POINT (-73.97578105154857 40.75553104855014),Strada,-73.97578105,40.75553105,Inactive
1433178,POINT (-73.97730757959367 40.75607308082162),Strada,-73.97730758,40.75607308,Inactive
1433192,POINT (-73.97441053049683 40.755768451425),Strada,-73.97441053,40.75576845,Active
1433237,POINT (-73.97344794109624 40.760181257230556),Strada,-73.97344794,40.76018126,Active
1433255,POINT (-73.9703359075599 40.75978270987615),Strada,-73.97033591,40.75978271,Active
1433288,POINT (-73.9790731693966 40.75365100074341),Strada,-73.97907317,40.753651,Active
1433310,POINT (-73.97748206485663 40.754500834591006),Strada,-73.97748206,40.75450083,Active
1433311,POINT (-73.97820293179548 40.75491972536435),Strada,-73.97820293,40.75491973,Active
1433368,POINT (-73.97107580921555 40.75753605188055),Strada,-73.97107581,40.75753605,Active
1433379,POINT (-73.98419053321004 40.76059594530957),Strada,-73.98419053,40.76059595,Active
1433405,POINT (-73.97157030618001 40.75088746125302),Strada,-73.97157031,40.75088746,Active
1433417,POINT (-73.98269893984802 40.76382733683293),Strada,-73.98269894,40.76382734,Active
1433418,POINT (-73.98253223705142 40.76368999829817),Strada,-73.98253224,40.76369,Active
1433419,POINT (-73.98288469470307 40.76306186394867),Strada,-73.98288469,40.76306186,Active
1433755,POINT (-73.97570657060542 40.75511999271555),Strada,-73.97570657,40.75511999,Active
1433760,POINT (-73.97731130033827 40.755649076863335),Strada,-73.9773113,40.75564908,Inactive
1433772,POINT (-73.97171266774077 40.76332861704299),Strada,-73.97171267,40.76332862,Active
1433784,POINT (-73.97659550914398 40.76532388784773),Strada,-73.97659551,40.76532389,Active
1433864,POINT (-73.96844530392816 40.755619545627276),Strada,-73.9684453,40.75561955,Active
4053008,POINT (-73.84325778290346 40.720560142315016),Strada,-73.84325778,40.72056014,Active
4053034,POINT (-73.84249446977773 40.71923891788821),Strada,-73.84249447,40.71923892,Active
4523001,POINT (-73.87876927713772 40.71272968960378),Strada,-73.87876928,40.71272969,Active
4523002,POINT (-73.87805500248103 40.71279566219345),Strada,-73.878055,40.71279566,Active
1043011,POINT (-73.97648603231589 40.74369654331454),Strada,-73.97648603,40.74369654,Active
1043098,POINT (-73.98699447467638 40.72936350468131),Strada,-73.98699447,40.7293635,Active
1043114,POINT (-73.9886454290747 40.72709477734698),Strada,-73.98864543,40.72709478,Active
1043119,POINT (-73.98909421088221 40.72609349262581),Strada,-73.98909421,40.72609349,Active
1043122,POINT (-73.98990760159369 40.72535828316103),Strada,-73.9899076,40.72535828,Active
1033024,POINT (-73.97651530944539 40.785465733435004),Strada,-73.97651531,40.78546573,Active
1403110,POINT (-73.99241389425913 40.763658054872636),Strada,-73.99241389,40.76365805,Active
1443570,POINT (-73.99283865453208 40.7437329942819),Strada,-73.99283865,40.74373299,Active
4153002,POINT (-73.92691382258919 40.74764662566232),Strada,-73.92691382,40.74764663,Active
4303063,POINT (-73.71566982461009 40.72667362837089),Strada,-73.71566982,40.72667363,Active
4453006,POINT (-73.84925888924292 40.73192612373548),Strada,-73.84925889,40.73192612,Active
4293104,POINT (-73.84739203107375 40.68380373247633),Strada,-73.84739203,40.68380373,Active
4523007,POINT (-73.8754079904651 40.71289650909773),Strada,-73.87540799,40.71289651,Active
4523009,POINT (-73.87327080408114 40.713190685840175),Strada,-73.8732708,40.71319069,Active
4523011,POINT (-73.87176601825678 40.71383059516996),Strada,-73.87176602,40.7138306,Active
4523019,POINT (-73.87836099903504 40.713019250627795),Strada,-73.878361,40.71301925,Active
4873007,POINT (-73.8305896628412 40.757897144451036),Strada,-73.83058966,40.75789714,Inactive
2243002,POINT (-73.90681412697526 40.8865700512052),Strada,-73.90681413,40.88657005,Active
4053083,POINT (-73.84448117732443 40.721837446309664),Strada,-73.84448118,40.72183745,Active
2303024,POINT (-73.862151182252 40.83594247607422),Strada,-73.86215118,40.83594248,Active
3083004,POINT (-73.96672115450795 40.576386104222365),Strada,-73.96672115,40.5763861,Active
3083032,POINT (-73.95734925364643 40.57825373291648),Strada,-73.95734925,40.57825373,Active
3083038,POINT (-73.95915618168777 40.578181428145015),Strada,-73.95915618,40.57818143,Active
3083056,POINT (-73.96658600856138 40.576598252841784),Strada,-73.96658601,40.57659825,Active
4483138,POINT (-73.81960646943209 40.67677286443818),Strada,-73.81960647,40.67677286,Retired
4483143,POINT (-73.81916742934078 40.675664790978836),Strada,-73.81916743,40.67566479,Active
4343138,POINT (-73.93163031873307 40.75208191634915),Strada,-73.93163032,40.75208192,Active
4343145,POINT (-73.92698222348146 40.75262369151506),Strada,-73.92698222,40.75262369,Active
4093016,POINT (-73.90100489241155 40.700542721272164),Strada,-73.90100489,40.70054272,Active
4093023,POINT (-73.902263143934 40.70053179007308),Strada,-73.90226314,40.70053179,Active
4093037,POINT (-73.90694661907756 40.70061808041098),Strada,-73.90694662,40.70061808,Active
4433018,POINT (-73.78924256907072 40.72677186667795),Strada,-73.78924257,40.72677187,Active
